game_id,season,gameday,away_team
2004_09_NE_STL,2004,2004-11-07,NE
2004_09_CLE_BAL,2004,2004-11-07,CLE
2004_09_MIN_IND,2004,2004-11-08,MIN
2004_10_TB_ATL,2004,2004-11-14,TB
2004_10_PIT_CLE,2004,2004-11-14,PIT
2004_10_HOU_IND,2004,2004-11-14,HOU
2004_10_DET_JAX,2004,2004-11-14,DET
2004_10_KC_NO,2004,2004-11-14,KC
2004_10_BAL_NYJ,2004,2004-11-14,BAL
2004_10_SEA_STL,2004,2004-11-14,SEA
2004_10_CHI_TEN,2004,2004-11-14,CHI
2004_10_CIN_WAS,2004,2004-11-14,CIN
2004_10_NYG_ARI,2004,2004-11-14,NYG
2004_10_MIN_GB,2004,2004-11-14,MIN
2004_10_CAR_SF,2004,2004-11-14,CAR
2004_10_BUF_NE,2004,2004-11-14,BUF
2004_10_PHI_DAL,2004,2004-11-15,PHI
2004_11_DAL_BAL,2004,2004-11-21,DAL
2004_11_STL_BUF,2004,2004-11-21,STL
2004_11_ARI_CAR,2004,2004-11-21,ARI
2004_11_IND_CHI,2004,2004-11-21,IND
2004_11_PIT_CIN,2004,2004-11-21,PIT
2004_11_NYJ_CLE,2004,2004-11-21,NYJ
2004_11_TEN_JAX,2004,2004-11-21,TEN
2004_11_DET_MIN,2004,2004-11-21,DET
2004_11_DEN_NO,2004,2004-11-21,DEN
2004_11_SF_TB,2004,2004-11-21,SF
2004_11_SD_OAK,2004,2004-11-21,SD
2004_11_MIA_SEA,2004,2004-11-21,MIA
2004_11_ATL_NYG,2004,2004-11-21,ATL
2004_11_WAS_PHI,2004,2004-11-21,WAS
2004_11_GB_HOU,2004,2004-11-21,GB
2004_11_NE_KC,2004,2004-11-22,NE
2004_12_IND_DET,2004,2004-11-25,IND
2004_12_CHI_DAL,2004,2004-11-25,CHI
2004_12_TB_CAR,2004,2004-11-28,TB
2004_12_CLE_CIN,2004,2004-11-28,CLE
2004_12_TEN_HOU,2004,2004-11-28,TEN
2004_12_SD_KC,2004,2004-11-28,SD
2004_12_JAX_MIN,2004,2004-11-28,JAX
2004_12_PHI_NYG,2004,2004-11-28,PHI
2004_12_WAS_PIT,2004,2004-11-28,WAS
2004_12_NO_ATL,2004,2004-11-28,NO
2004_12_NYJ_ARI,2004,2004-11-28,NYJ
2004_12_BAL_NE,2004,2004-11-28,BAL
2004_12_BUF_SEA,2004,2004-11-28,BUF
2004_12_MIA_SF,2004,2004-11-28,MIA
2004_12_OAK_DEN,2004,2004-11-28,OAK
2004_12_STL_GB,2004,2004-11-29,STL
2004_13_CIN_BAL,2004,2004-12-05,CIN
2004_13_MIN_CHI,2004,2004-12-05,MIN
2004_13_NE_CLE,2004,2004-12-05,NE
2004_13_ARI_DET,2004,2004-12-05,ARI
2004_13_TEN_IND,2004,2004-12-05,TEN
2004_13_BUF_MIA,2004,2004-12-05,BUF
2004_13_CAR_NO,2004,2004-12-05,CAR
2004_13_HOU_NYJ,2004,2004-12-05,HOU
2004_13_SF_STL,2004,2004-12-05,SF
2004_13_ATL_TB,2004,2004-12-05,ATL
2004_13_KC_OAK,2004,2004-12-05,KC
2004_13_DEN_SD,2004,2004-12-05,DEN
2004_13_GB_PHI,2004,2004-12-05,GB
2004_13_NYG_WAS,2004,2004-12-05,NYG
2004_13_PIT_JAX,2004,2004-12-05,PIT
2004_13_DAL_SEA,2004,2004-12-06,DAL
2004_14_OAK_ATL,2004,2004-12-12,OAK
2004_14_NYG_BAL,2004,2004-12-12,NYG
2004_14_CLE_BUF,2004,2004-12-12,CLE
2004_14_NO_DAL,2004,2004-12-12,NO
2004_14_IND_HOU,2004,2004-12-12,IND
2004_14_CHI_JAX,2004,2004-12-12,CHI
2004_14_SEA_MIN,2004,2004-12-12,SEA
2004_14_CIN_NE,2004,2004-12-12,CIN
2004_14_MIA_DEN,2004,2004-12-12,MIA
2004_14_NYJ_PIT,2004,2004-12-12,NYJ
2004_14_SF_ARI,2004,2004-12-12,SF
2004_14_STL_CAR,2004,2004-12-12,STL
2004_14_DET_GB,2004,2004-12-12,DET
2004_14_TB_SD,2004,2004-12-12,TB
2004_14_PHI_WAS,2004,2004-12-12,PHI
2004_14_KC_TEN,2004,2004-12-13,KC
2004_15_PIT_NYG,2004,2004-12-18,PIT
2004_15_WAS_SF,2004,2004-12-18,WAS
2004_15_CAR_ATL,2004,2004-12-18,CAR
2004_15_HOU_CHI,2004,2004-12-19,HOU
2004_15_BUF_CIN,2004,2004-12-19,BUF
2004_15_SD_CLE,2004,2004-12-19,SD
2004_15_MIN_DET,2004,2004-12-19,MIN
2004_15_DEN_KC,2004,2004-12-19,DEN
2004_15_SEA_NYJ,2004,2004-12-19,SEA
2004_15_DAL_PHI,2004,2004-12-19,DAL
2004_15_STL_ARI,2004,2004-12-19,STL
2004_15_NO_TB,2004,2004-12-19,NO
2004_15_JAX_GB,2004,2004-12-19,JAX
2004_15_TEN_OAK,2004,2004-12-19,TEN
2004_15_BAL_IND,2004,2004-12-19,BAL
2004_15_NE_MIA,2004,2004-12-20,NE
2004_16_GB_MIN,2004,2004-12-24,GB
2004_16_OAK_KC,2004,2004-12-25,OAK
2004_16_DEN_TEN,2004,2004-12-25,DEN
2004_16_NYG_CIN,2004,2004-12-26,NYG
2004_16_CHI_DET,2004,2004-12-26,CHI
2004_16_SD_IND,2004,2004-12-26,SD
2004_16_HOU_JAX,2004,2004-12-26,HOU
2004_16_ATL_NO,2004,2004-12-26,ATL
2004_16_BAL_PIT,2004,2004-12-26,BAL
2004_16_NE_NYJ,2004,2004-12-26,NE
2004_16_BUF_SF,2004,2004-12-26,BUF
2004_16_WAS_DAL,2004,2004-12-26,WAS
2004_16_ARI_SEA,2004,2004-12-26,ARI
2004_16_CAR_TB,2004,2004-12-26,CAR
2004_16_CLE_MIA,2004,2004-12-26,CLE
2004_16_PHI_STL,2004,2004-12-27,PHI
2004_17_MIA_BAL,2004,2005-01-02,MIA
2004_17_PIT_BUF,2004,2005-01-02,PIT
2004_17_NO_CAR,2004,2005-01-02,NO
2004_17_GB_CHI,2004,2005-01-02,GB
2004_17_CLE_HOU,2004,2005-01-02,CLE
2004_17_SF_NE,2004,2005-01-02,SF
2004_17_CIN_PHI,2004,2005-01-02,CIN
2004_17_NYJ_STL,2004,2005-01-02,NYJ
2004_17_DET_TEN,2004,2005-01-02,DET
2004_17_MIN_WAS,2004,2005-01-02,MIN
2004_17_TB_ARI,2004,2005-01-02,TB
2004_17_ATL_SEA,2004,2005-01-02,ATL
2004_17_IND_DEN,2004,2005-01-02,IND
2004_17_JAX_OAK,2004,2005-01-02,JAX
2004_17_KC_SD,2004,2005-01-02,KC
2004_17_DAL_NYG,2004,2005-01-02,DAL
2004_18_STL_SEA,2004,2005-01-08,STL
2004_18_NYJ_SD,2004,2005-01-08,NYJ
2004_18_DEN_IND,2004,2005-01-09,DEN
2004_18_MIN_GB,2004,2005-01-09,MIN
2004_19_NYJ_PIT,2004,2005-01-15,NYJ
2004_19_STL_ATL,2004,2005-01-15,STL
2004_19_MIN_PHI,2004,2005-01-16,MIN
2004_19_IND_NE,2004,2005-01-16,IND
2004_20_ATL_PHI,2004,2005-01-23,ATL
2004_20_NE_PIT,2004,2005-01-23,NE
2004_21_NE_PHI,2004,2005-02-06,NE
2005_01_OAK_NE,2005,2005-09-08,OAK
2005_01_HOU_BUF,2005,2005-09-11,HOU
2005_01_NO_CAR,2005,2005-09-11,NO
2005_01_CIN_CLE,2005,2005-09-11,CIN
2005_01_SEA_JAX,2005,2005-09-11,SEA
2005_01_NYJ_KC,2005,2005-09-11,NYJ
2005_01_DEN_MIA,2005,2005-09-11,DEN
2005_01_TB_MIN,2005,2005-09-11,TB
2005_01_TEN_PIT,2005,2005-09-11,TEN
2005_01_CHI_WAS,2005,2005-09-11,CHI
2005_01_GB_DET,2005,2005-09-11,GB
2005_01_ARI_NYG,2005,2005-09-11,ARI
2005_01_DAL_SD,2005,2005-09-11,DAL
2005_01_STL_SF,2005,2005-09-11,STL
2005_01_IND_BAL,2005,2005-09-11,IND
2005_01_PHI_ATL,2005,2005-09-12,PHI
2005_02_NE_CAR,2005,2005-09-18,NE
2005_02_DET_CHI,2005,2005-09-18,DET
2005_02_MIN_CIN,2005,2005-09-18,MIN
2005_02_PIT_HOU,2005,2005-09-18,PIT
2005_02_JAX_IND,2005,2005-09-18,JAX
2005_02_SF_PHI,2005,2005-09-18,SF
2005_02_BUF_TB,2005,2005-09-18,BUF
2005_02_BAL_TEN,2005,2005-09-18,BAL
2005_02_STL_ARI,2005,2005-09-18,STL
2005_02_ATL_SEA,2005,2005-09-18,ATL
2005_02_SD_DEN,2005,2005-09-18,SD
2005_02_CLE_GB,2005,2005-09-18,CLE
2005_02_MIA_NYJ,2005,2005-09-18,MIA
2005_02_KC_OAK,2005,2005-09-18,KC
2005_02_WAS_DAL,2005,2005-09-19,WAS
2005_02_NYG_NO,2005,2005-09-19,NYG
2005_03_ATL_BUF,2005,2005-09-25,ATL
2005_03_CIN_CHI,2005,2005-09-25,CIN
2005_03_TB_GB,2005,2005-09-25,TB
2005_03_CLE_IND,2005,2005-09-25,CLE
2005_03_CAR_MIA,2005,2005-09-25,CAR
2005_03_NO_MIN,2005,2005-09-25,NO
2005_03_JAX_NYJ,2005,2005-09-25,JAX
2005_03_OAK_PHI,2005,2005-09-25,OAK
2005_03_TEN_STL,2005,2005-09-25,TEN
2005_03_ARI_SEA,2005,2005-09-25,ARI
2005_03_DAL_SF,2005,2005-09-25,DAL
2005_03_NE_PIT,2005,2005-09-25,NE
2005_03_NYG_SD,2005,2005-09-25,NYG
2005_03_KC_DEN,2005,2005-09-26,KC
2005_04_HOU_CIN,2005,2005-10-02,HOU
2005_04_DEN_JAX,2005,2005-10-02,DEN
2005_04_SD_NE,2005,2005-10-02,SD
2005_04_BUF_NO,2005,2005-10-02,BUF
2005_04_STL_NYG,2005,2005-10-02,STL
2005_04_DET_TB,2005,2005-10-02,DET
2005_04_IND_TEN,2005,2005-10-02,IND
2005_04_SEA_WAS,2005,2005-10-02,SEA
2005_04_NYJ_BAL,2005,2005-10-02,NYJ
2005_04_MIN_ATL,2005,2005-10-02,MIN
2005_04_PHI_KC,2005,2005-10-02,PHI
2005_04_DAL_OAK,2005,2005-10-02,DAL
2005_04_SF_ARI,2005,2005-10-02,SF
2005_04_GB_CAR,2005,2005-10-03,GB
2005_05_NE_ATL,2005,2005-10-09,NE
2005_05_MIA_BUF,2005,2005-10-09,MIA
2005_05_CHI_CLE,2005,2005-10-09,CHI
2005_05_BAL_DET,2005,2005-10-09,BAL
2005_05_NO_GB,2005,2005-10-09,NO
2005_05_TEN_HOU,2005,2005-10-09,TEN
2005_05_TB_NYJ,2005,2005-10-09,TB
2005_05_SEA_STL,2005,2005-10-09,SEA
2005_05_IND_SF,2005,2005-10-09,IND
2005_05_CAR_ARI,2005,2005-10-09,CAR
2005_05_PHI_DAL,2005,2005-10-09,PHI
2005_05_WAS_DEN,2005,2005-10-09,WAS
2005_05_CIN_JAX,2005,2005-10-09,CIN
2005_05_PIT_SD,2005,2005-10-10,PIT
2005_06_CLE_BAL,2005,2005-10-16,CLE
2005_06_MIN_CHI,2005,2005-10-16,MIN
2005_06_NYG_DAL,2005,2005-10-16,NYG
2005_06_CAR_DET,2005,2005-10-16,CAR
2005_06_WAS_KC,2005,2005-10-16,WAS
2005_06_ATL_NO,2005,2005-10-16,ATL
2005_06_JAX_PIT,2005,2005-10-16,JAX
2005_06_MIA_TB,2005,2005-10-16,MIA
2005_06_CIN_TEN,2005,2005-10-16,CIN
2005_06_NYJ_BUF,2005,2005-10-16,NYJ
2005_06_NE_DEN,2005,2005-10-16,NE
2005_06_SD_OAK,2005,2005-10-16,SD
2005_06_HOU_SEA,2005,2005-10-16,HOU
2005_06_STL_IND,2005,2005-10-17,STL
2005_07_KC_MIA,2005,2005-10-21,KC
2005_07_PIT_CIN,2005,2005-10-23,PIT
2005_07_DET_CLE,2005,2005-10-23,DET
2005_07_IND_HOU,2005,2005-10-23,IND
2005_07_GB_MIN,2005,2005-10-23,GB
2005_07_SD_PHI,2005,2005-10-23,SD
2005_07_NO_STL,2005,2005-10-23,NO
2005_07_SF_WAS,2005,2005-10-23,SF
2005_07_DAL_SEA,2005,2005-10-23,DAL
2005_07_TEN_ARI,2005,2005-10-23,TEN
2005_07_BAL_CHI,2005,2005-10-23,BAL
2005_07_DEN_NYG,2005,2005-10-23,DEN
2005_07_BUF_OAK,2005,2005-10-23,BUF
2005_07_NYJ_ATL,2005,2005-10-24,NYJ
2005_08_MIN_CAR,2005,2005-10-30,MIN
2005_08_GB_CIN,2005,2005-10-30,GB
2005_08_ARI_DAL,2005,2005-10-30,ARI
2005_08_CHI_DET,2005,2005-10-30,CHI
2005_08_CLE_HOU,2005,2005-10-30,CLE
2005_08_WAS_NYG,2005,2005-10-30,WAS
2005_08_JAX_STL,2005,2005-10-30,JAX
2005_08_OAK_TEN,2005,2005-10-30,OAK
2005_08_MIA_NO,2005,2005-10-30,MIA
2005_08_KC_SD,2005,2005-10-30,KC
2005_08_PHI_DEN,2005,2005-10-30,PHI
2005_08_TB_SF,2005,2005-10-30,TB
2005_08_BUF_NE,2005,2005-10-30,BUF
2005_08_BAL_PIT,2005,2005-10-31,BAL
2005_09_CIN_BAL,2005,2005-11-06,CIN
2005_09_TEN_CLE,2005,2005-11-06,TEN
2005_09_HOU_JAX,2005,2005-11-06,HOU
2005_09_OAK_KC,2005,2005-11-06,OAK
2005_09_ATL_MIA,2005,2005-11-06,ATL
2005_09_DET_MIN,2005,2005-11-06,DET
2005_09_SD_NYJ,2005,2005-11-06,SD
2005_09_CAR_TB,2005,2005-11-06,CAR
2005_09_SEA_ARI,2005,2005-11-06,SEA
2005_09_CHI_NO,2005,2005-11-06,CHI
2005_09_NYG_SF,2005,2005-11-06,NYG
2005_09_PIT_GB,2005,2005-11-06,PIT
2005_09_PHI_WAS,2005,2005-11-06,PHI
2005_09_IND_NE,2005,2005-11-07,IND
2005_10_KC_BUF,2005,2005-11-13,KC
2005_10_SF_CHI,2005,2005-11-13,SF
2005_10_ARI_DET,2005,2005-11-13,ARI
2005_10_HOU_IND,2005,2005-11-13,HOU
2005_10_BAL_JAX,2005,2005-11-13,BAL
2005_10_NE_MIA,2005,2005-11-13,NE
2005_10_MIN_NYG,2005,2005-11-13,MIN
2005_10_NYJ_CAR,2005,2005-11-13,NYJ
2005_10_DEN_OAK,2005,2005-11-13,DEN
2005_10_GB_ATL,2005,2005-11-13,GB
2005_10_STL_SEA,2005,2005-11-13,STL
2005_10_WAS_TB,2005,2005-11-13,WAS
2005_10_CLE_PIT,2005,2005-11-13,CLE
2005_10_DAL_PHI,2005,2005-11-14,DAL
2005_11_TB_ATL,2005,2005-11-20,TB
2005_11_PIT_BAL,2005,2005-11-20,PIT
2005_11_CAR_CHI,2005,2005-11-20,CAR
2005_11_MIA_CLE,2005,2005-11-20,MIA
2005_11_DET_DAL,2005,2005-11-20,DET
2005_11_NO_NE,2005,2005-11-20,NO
2005_11_PHI_NYG,2005,2005-11-20,PHI
2005_11_ARI_STL,2005,2005-11-20,ARI
2005_11_JAX_TEN,2005,2005-11-20,JAX
2005_11_OAK_WAS,2005,2005-11-20,OAK
2005_11_SEA_SF,2005,2005-11-20,SEA
2005_11_IND_CIN,2005,2005-11-20,IND
2005_11_NYJ_DEN,2005,2005-11-20,NYJ
2005_11_BUF_SD,2005,2005-11-20,BUF
2005_11_KC_HOU,2005,2005-11-20,KC
2005_11_MIN_GB,2005,2005-11-21,MIN
2005_12_ATL_DET,2005,2005-11-24,ATL
2005_12_DEN_DAL,2005,2005-11-24,DEN
2005_12_CAR_BUF,2005,2005-11-27,CAR
2005_12_BAL_CIN,2005,2005-11-27,BAL
2005_12_STL_HOU,2005,2005-11-27,STL
2005_12_NE_KC,2005,2005-11-27,NE
2005_12_CLE_MIN,2005,2005-11-27,CLE
2005_12_CHI_TB,2005,2005-11-27,CHI
2005_12_SF_TEN,2005,2005-11-27,SF
2005_12_SD_WAS,2005,2005-11-27,SD
2005_12_JAX_ARI,2005,2005-11-27,JAX
2005_12_MIA_OAK,2005,2005-11-27,MIA
2005_12_GB_PHI,2005,2005-11-27,GB
2005_12_NYG_SEA,2005,2005-11-27,NYG
2005_12_NO_NYJ,2005,2005-11-27,NO
2005_12_PIT_IND,2005,2005-11-28,PIT
2005_13_HOU_BAL,2005,2005-12-04,HOU
2005_13_ATL_CAR,2005,2005-12-04,ATL
2005_13_GB_CHI,2005,2005-12-04,GB
2005_13_JAX_CLE,2005,2005-12-04,JAX
2005_13_MIN_DET,2005,2005-12-04,MIN
2005_13_TEN_IND,2005,2005-12-04,TEN
2005_13_BUF_MIA,2005,2005-12-04,BUF
2005_13_TB_NO,2005,2005-12-04,TB
2005_13_DAL_NYG,2005,2005-12-04,DAL
2005_13_CIN_PIT,2005,2005-12-04,CIN
2005_13_ARI_SF,2005,2005-12-04,ARI
2005_13_WAS_STL,2005,2005-12-04,WAS
2005_13_DEN_KC,2005,2005-12-04,DEN
2005_13_NYJ_NE,2005,2005-12-04,NYJ
2005_13_OAK_SD,2005,2005-12-04,OAK
2005_13_SEA_PHI,2005,2005-12-05,SEA
2005_14_NE_BUF,2005,2005-12-11,NE
2005_14_TB_CAR,2005,2005-12-11,TB
2005_14_CLE_CIN,2005,2005-12-11,CLE
2005_14_IND_JAX,2005,2005-12-11,IND
2005_14_STL_MIN,2005,2005-12-11,STL
2005_14_OAK_NYJ,2005,2005-12-11,OAK
2005_14_CHI_PIT,2005,2005-12-11,CHI
2005_14_HOU_TEN,2005,2005-12-11,HOU
2005_14_WAS_ARI,2005,2005-12-11,WAS
2005_14_NYG_PHI,2005,2005-12-11,NYG
2005_14_SF_SEA,2005,2005-12-11,SF
2005_14_KC_DAL,2005,2005-12-11,KC
2005_14_BAL_DEN,2005,2005-12-11,BAL
2005_14_MIA_SD,2005,2005-12-11,MIA
2005_14_DET_GB,2005,2005-12-11,DET
2005_14_NO_ATL,2005,2005-12-12,NO
2005_15_TB_NE,2005,2005-12-17,TB
2005_15_KC_NYG,2005,2005-12-17,KC
2005_15_DEN_BUF,2005,2005-12-17,DEN
2005_15_ARI_HOU,2005,2005-12-18,ARI
2005_15_SD_IND,2005,2005-12-18,SD
2005_15_SF_JAX,2005,2005-12-18,SF
2005_15_NYJ_MIA,2005,2005-12-18,NYJ
2005_15_PIT_MIN,2005,2005-12-18,PIT
2005_15_CAR_NO,2005,2005-12-18,CAR
2005_15_PHI_STL,2005,2005-12-18,PHI
2005_15_SEA_TEN,2005,2005-12-18,SEA
2005_15_CIN_DET,2005,2005-12-18,CIN
2005_15_CLE_OAK,2005,2005-12-18,CLE
2005_15_DAL_WAS,2005,2005-12-18,DAL
2005_15_ATL_CHI,2005,2005-12-18,ATL
2005_15_GB_BAL,2005,2005-12-19,GB
2005_16_DAL_CAR,2005,2005-12-24,DAL
2005_16_BUF_CIN,2005,2005-12-24,BUF
2005_16_PIT_CLE,2005,2005-12-24,PIT
2005_16_JAX_HOU,2005,2005-12-24,JAX
2005_16_SD_KC,2005,2005-12-24,SD
2005_16_TEN_MIA,2005,2005-12-24,TEN
2005_16_DET_NO,2005,2005-12-24,DET
2005_16_SF_STL,2005,2005-12-24,SF
2005_16_ATL_TB,2005,2005-12-24,ATL
2005_16_NYG_WAS,2005,2005-12-24,NYG
2005_16_PHI_ARI,2005,2005-12-24,PHI
2005_16_OAK_DEN,2005,2005-12-24,OAK
2005_16_IND_SEA,2005,2005-12-24,IND
2005_16_CHI_GB,2005,2005-12-25,CHI
2005_16_MIN_BAL,2005,2005-12-25,MIN
2005_16_NE_NYJ,2005,2005-12-26,NE
2005_17_DEN_SD,2005,2005-12-31,DEN
2005_17_NYG_OAK,2005,2005-12-31,NYG
2005_17_CAR_ATL,2005,2006-01-01,CAR
2005_17_BAL_CLE,2005,2006-01-01,BAL
2005_17_SEA_GB,2005,2006-01-01,SEA
2005_17_ARI_IND,2005,2006-01-01,ARI
2005_17_CIN_KC,2005,2006-01-01,CIN
2005_17_MIA_NE,2005,2006-01-01,MIA
2005_17_BUF_NYJ,2005,2006-01-01,BUF
2005_17_DET_PIT,2005,2006-01-01,DET
2005_17_NO_TB,2005,2006-01-01,NO
2005_17_TEN_JAX,2005,2006-01-01,TEN
2005_17_HOU_SF,2005,2006-01-01,HOU
2005_17_CHI_MIN,2005,2006-01-01,CHI
2005_17_WAS_PHI,2005,2006-01-01,WAS
2005_17_STL_DAL,2005,2006-01-01,STL
2005_18_WAS_TB,2005,2006-01-07,WAS
2005_18_JAX_NE,2005,2006-01-07,JAX
2005_18_CAR_NYG,2005,2006-01-08,CAR
2005_18_PIT_CIN,2005,2006-01-08,PIT
2005_19_WAS_SEA,2005,2006-01-14,WAS
2005_19_NE_DEN,2005,2006-01-14,NE
2005_19_PIT_IND,2005,2006-01-15,PIT
2005_19_CAR_CHI,2005,2006-01-15,CAR
2005_20_PIT_DEN,2005,2006-01-22,PIT
2005_20_CAR_SEA,2005,2006-01-22,CAR
2005_21_SEA_PIT,2005,2006-02-05,SEA
2006_01_MIA_PIT,2006,2006-09-07,MIA
2006_01_ATL_CAR,2006,2006-09-10,ATL
2006_01_NO_CLE,2006,2006-09-10,NO
2006_01_SEA_DET,2006,2006-09-10,SEA
2006_01_PHI_HOU,2006,2006-09-10,PHI
2006_01_CIN_KC,2006,2006-09-10,CIN
2006_01_BUF_NE,2006,2006-09-10,BUF
2006_01_DEN_STL,2006,2006-09-10,DEN
2006_01_BAL_TB,2006,2006-09-10,BAL
2006_01_NYJ_TEN,2006,2006-09-10,NYJ
2006_01_SF_ARI,2006,2006-09-10,SF
2006_01_CHI_GB,2006,2006-09-10,CHI
2006_01_DAL_JAX,2006,2006-09-10,DAL
2006_01_IND_NYG,2006,2006-09-10,IND
2006_01_MIN_WAS,2006,2006-09-11,MIN
2006_01_SD_OAK,2006,2006-09-11,SD
2006_02_TB_ATL,2006,2006-09-17,TB
2006_02_OAK_BAL,2006,2006-09-17,OAK
2006_02_DET_CHI,2006,2006-09-17,DET
2006_02_CLE_CIN,2006,2006-09-17,CLE
2006_02_NO_GB,2006,2006-09-17,NO
2006_02_HOU_IND,2006,2006-09-17,HOU
2006_02_BUF_MIA,2006,2006-09-17,BUF
2006_02_CAR_MIN,2006,2006-09-17,CAR
2006_02_NYG_PHI,2006,2006-09-17,NYG
2006_02_ARI_SEA,2006,2006-09-17,ARI
2006_02_STL_SF,2006,2006-09-17,STL
2006_02_KC_DEN,2006,2006-09-17,KC
2006_02_NE_NYJ,2006,2006-09-17,NE
2006_02_TEN_SD,2006,2006-09-17,TEN
2006_02_WAS_DAL,2006,2006-09-17,WAS
2006_02_PIT_JAX,2006,2006-09-18,PIT
2006_03_NYJ_BUF,2006,2006-09-24,NYJ
2006_03_GB_DET,2006,2006-09-24,GB
2006_03_WAS_HOU,2006,2006-09-24,WAS
2006_03_JAX_IND,2006,2006-09-24,JAX
2006_03_TEN_MIA,2006,2006-09-24,TEN
2006_03_CHI_MIN,2006,2006-09-24,CHI
2006_03_CIN_PIT,2006,2006-09-24,CIN
2006_03_CAR_TB,2006,2006-09-24,CAR
2006_03_BAL_CLE,2006,2006-09-24,BAL
2006_03_STL_ARI,2006,2006-09-24,STL
2006_03_NYG_SEA,2006,2006-09-24,NYG
2006_03_PHI_SF,2006,2006-09-24,PHI
2006_03_DEN_NE,2006,2006-09-24,DEN
2006_03_ATL_NO,2006,2006-09-25,ATL
2006_04_ARI_ATL,2006,2006-10-01,ARI
2006_04_SD_BAL,2006,2006-10-01,SD
2006_04_MIN_BUF,2006,2006-10-01,MIN
2006_04_NO_CAR,2006,2006-10-01,NO
2006_04_MIA_HOU,2006,2006-10-01,MIA
2006_04_SF_KC,2006,2006-10-01,SF
2006_04_IND_NYJ,2006,2006-10-01,IND
2006_04_DAL_TEN,2006,2006-10-01,DAL
2006_04_DET_STL,2006,2006-10-01,DET
2006_04_NE_CIN,2006,2006-10-01,NE
2006_04_CLE_OAK,2006,2006-10-01,CLE
2006_04_JAX_WAS,2006,2006-10-01,JAX
2006_04_SEA_CHI,2006,2006-10-01,SEA
2006_04_GB_PHI,2006,2006-10-02,GB
2006_05_CLE_CAR,2006,2006-10-08,CLE
2006_05_BUF_CHI,2006,2006-10-08,BUF
2006_05_STL_GB,2006,2006-10-08,STL
2006_05_TEN_IND,2006,2006-10-08,TEN
2006_05_DET_MIN,2006,2006-10-08,DET
2006_05_MIA_NE,2006,2006-10-08,MIA
2006_05_TB_NO,2006,2006-10-08,TB
2006_05_WAS_NYG,2006,2006-10-08,WAS
2006_05_KC_ARI,2006,2006-10-08,KC
2006_05_NYJ_JAX,2006,2006-10-08,NYJ
2006_05_OAK_SF,2006,2006-10-08,OAK
2006_05_DAL_PHI,2006,2006-10-08,DAL
2006_05_PIT_SD,2006,2006-10-08,PIT
2006_05_BAL_DEN,2006,2006-10-09,BAL
2006_06_NYG_ATL,2006,2006-10-15,NYG
2006_06_CAR_BAL,2006,2006-10-15,CAR
2006_06_HOU_DAL,2006,2006-10-15,HOU
2006_06_BUF_DET,2006,2006-10-15,BUF
2006_06_PHI_NO,2006,2006-10-15,PHI
2006_06_SEA_STL,2006,2006-10-15,SEA
2006_06_CIN_TB,2006,2006-10-15,CIN
2006_06_TEN_WAS,2006,2006-10-15,TEN
2006_06_MIA_NYJ,2006,2006-10-15,MIA
2006_06_KC_PIT,2006,2006-10-15,KC
2006_06_SD_SF,2006,2006-10-15,SD
2006_06_OAK_DEN,2006,2006-10-15,OAK
2006_06_CHI_ARI,2006,2006-10-16,CHI
2006_07_PIT_ATL,2006,2006-10-22,PIT
2006_07_NE_BUF,2006,2006-10-22,NE
2006_07_CAR_CIN,2006,2006-10-22,CAR
2006_07_JAX_HOU,2006,2006-10-22,JAX
2006_07_SD_KC,2006,2006-10-22,SD
2006_07_GB_MIA,2006,2006-10-22,GB
2006_07_DET_NYJ,2006,2006-10-22,DET
2006_07_PHI_TB,2006,2006-10-22,PHI
2006_07_DEN_CLE,2006,2006-10-22,DEN
2006_07_WAS_IND,2006,2006-10-22,WAS
2006_07_ARI_OAK,2006,2006-10-22,ARI
2006_07_MIN_SEA,2006,2006-10-22,MIN
2006_07_NYG_DAL,2006,2006-10-23,NYG
2006_08_SF_CHI,2006,2006-10-29,SF
2006_08_ATL_CIN,2006,2006-10-29,ATL
2006_08_ARI_GB,2006,2006-10-29,ARI
2006_08_SEA_KC,2006,2006-10-29,SEA
2006_08_BAL_NO,2006,2006-10-29,BAL
2006_08_TB_NYG,2006,2006-10-29,TB
2006_08_JAX_PHI,2006,2006-10-29,JAX
2006_08_HOU_TEN,2006,2006-10-29,HOU
2006_08_STL_SD,2006,2006-10-29,STL
2006_08_NYJ_CLE,2006,2006-10-29,NYJ
2006_08_IND_DEN,2006,2006-10-29,IND
2006_08_PIT_OAK,2006,2006-10-29,PIT
2006_08_DAL_CAR,2006,2006-10-29,DAL
2006_08_NE_MIN,2006,2006-10-30,NE
2006_09_CIN_BAL,2006,2006-11-05,CIN
2006_09_GB_BUF,2006,2006-11-05,GB
2006_09_MIA_CHI,2006,2006-11-05,MIA
2006_09_ATL_DET,2006,2006-11-05,ATL
2006_09_TEN_JAX,2006,2006-11-05,TEN
2006_09_HOU_NYG,2006,2006-11-05,HOU
2006_09_KC_STL,2006,2006-11-05,KC
2006_09_NO_TB,2006,2006-11-05,NO
2006_09_DAL_WAS,2006,2006-11-05,DAL
2006_09_MIN_SF,2006,2006-11-05,MIN
2006_09_DEN_PIT,2006,2006-11-05,DEN
2006_09_CLE_SD,2006,2006-11-05,CLE
2006_09_IND_NE,2006,2006-11-05,IND
